gene,log2FC,p_value,t_statistic,mean_ALS,mean_Control,adj_p_value,neg_log10_pval,dataset,description,n_ALS,n_Control,significant
Gene_1494,-0.296814315022839,0.6127795289008827,-0.5223822876750814,0.2159098518747579,0.5127241668975969,0.97626280066375,0.2126957515900176,GSE56500,Muscle tissue from ALS patients,,,
Gene_1495,0.0367253509106893,0.9482975525576396,0.0664909232393262,0.2032630007471518,0.1665376498364625,0.999595317338926,0.0230553703013331,GSE56500,Muscle tissue from ALS patients,,,
Gene_1496,0.0399492618662171,0.954039992833266,0.0590959154512544,-0.0722011836132114,-0.1121504454794285,0.999595317338926,0.0204334195278173,GSE56500,Muscle tissue from ALS patients,,,
Gene_1497,-0.898180949455851,0.0598584886192333,-2.1216361708435643,-0.7235096679289579,0.1746712815268931,0.9323688393854008,1.2228742529588,GSE56500,Muscle tissue from ALS patients,,,
Gene_1498,0.3606294402254067,0.5115359446309669,0.6806638458908335,0.8731089330762964,0.5124794928508897,0.9733396406026348,0.2911238438552257,GSE56500,Muscle tissue from ALS patients,,,
Gene_1499,0.2945360977614426,0.5972995791153177,0.5456007465579307,0.2212410528298134,-0.0732950449316292,0.97626280066375,0.2238077912766337,GSE56500,Muscle tissue from ALS patients,,,
Gene_1500,-0.1070667076761058,0.8662298291327294,-0.1728342383615543,0.0194859576242376,0.1265526653003434,0.9978349838213592,0.0623668651632168,GSE56500,Muscle tissue from ALS patients,,,
Gene_1501,-0.410100368814337,0.5441230616223677,-0.6279287816181632,-0.3323146145479932,0.0777857542663437,0.9733396406026348,0.2643028669573737,GSE56500,Muscle tissue from ALS patients,,,
Gene_1502,0.107399980167267,0.854111804846706,0.1886878419575263,-0.0124778442032758,-0.1198778243705429,0.9978349838213592,0.0684852756227222,GSE56500,Muscle tissue from ALS patients,,,
Gene_1503,0.3349969184700144,0.6356128397987427,0.4886722453921481,-0.2877258503452705,-0.6227227688152849,0.9793726345127008,0.1968073383409634,GSE56500,Muscle tissue from ALS patients,,,
Gene_1504,0.0070077004602165,0.988213180287034,0.0151465709194686,0.2261734694669503,0.2191657690067337,0.999595317338926,0.0051493580080714,GSE56500,Muscle tissue from ALS patients,,,
Gene_1505,-0.1083949453322171,0.7865662303834702,-0.2781464819172634,0.2507279159867044,0.3591228613189216,0.9912668823030264,0.1042647030736619,GSE56500,Muscle tissue from ALS patients,,,
Gene_1506,0.2961410753478137,0.5237728121739667,0.6606348036116929,-0.2225956566716732,-0.518736732019487,0.9733396406026348,0.2808570485401612,GSE56500,Muscle tissue from ALS patients,,,
Gene_1507,0.1446166181652052,0.7227759595498366,0.3649124664953847,0.1762165855000312,0.0315999673348259,0.9841175920566568,0.1409963010591977,GSE56500,Muscle tissue from ALS patients,,,
Gene_1508,-0.6226735640723335,0.2609668351047479,-1.1915033412460585,-0.4029819981498032,0.2196915659225302,0.9528063719131828,0.5834146813444152,GSE56500,Muscle tissue from ALS patients,,,
Gene_1509,0.3019980269842539,0.719240390055585,0.3698032502762124,0.051357605268948,-0.2506404217153058,0.983912982292182,0.1431259321122454,GSE56500,Muscle tissue from ALS patients,,,
Gene_1510,0.6567658409893882,0.1664357296559822,1.4924726070702512,0.494382363092209,-0.1623834778971792,0.9377764283423308,0.7787534356971308,GSE56500,Muscle tissue from ALS patients,,,
Gene_1511,-0.0496175486340925,0.951364666495675,-0.0625406818065363,0.4929979880489539,0.5426155366830464,0.999595317338926,0.0216529822317667,GSE56500,Muscle tissue from ALS patients,,,
Gene_1512,1.61329745006613,0.0092767611145158,3.213503715451806,1.083089575892628,-0.530207874173502,0.9323688393854008,2.0326036267574192,GSE56500,Muscle tissue from ALS patients,,,
Gene_1513,1.3288115838255077,0.0575540432477854,2.144935240098357,0.5557542180017482,-0.7730573658237595,0.9323688393854008,1.2399241611997585,GSE56500,Muscle tissue from ALS patients,,,
Gene_1514,-0.3643302072166298,0.5601332453815594,-0.602690096402761,0.3428536937049605,0.7071839009215903,0.9761752831184728,0.2517086500463522,GSE56500,Muscle tissue from ALS patients,,,
Gene_1515,-0.3351050187639168,0.3940521838288399,-0.8906272871539641,-0.2235392023324326,0.1115658164314841,0.9690482800349992,0.4044462613007773,GSE56500,Muscle tissue from ALS patients,,,
Gene_1516,0.1723703450041846,0.7015310539843526,0.394448764094661,0.1939099606753493,0.0215396156711646,0.983912982292182,0.1539530997239426,GSE56500,Muscle tissue from ALS patients,,,
Gene_1517,0.317837259015847,0.7334338293229952,0.3502259210766411,-0.0438624523101057,-0.3616997113259527,0.987789669121879,0.1346390622654221,GSE56500,Muscle tissue from ALS patients,,,
Gene_1518,-0.0505691995047192,0.9130204793187864,-0.1120248410488555,0.0391613128924134,0.0897305123971327,0.999595317338926,0.0395194810030579,GSE56500,Muscle tissue from ALS patients,,,
Gene_1519,0.1581469428449354,0.8128978083945684,0.2430257402901617,0.3121999384736976,0.1540529956287621,0.9912668823030264,0.0899640473208925,GSE56500,Muscle tissue from ALS patients,,,
Gene_1520,0.2590733882214859,0.5690832981698732,0.5887576759761619,-0.2543954901778128,-0.5134688783992988,0.97626280066375,0.2448241601641247,GSE56500,Muscle tissue from ALS patients,,,
Gene_1521,-0.3954063240355013,0.4841711383134153,-0.7265331594003684,0.2487228437309221,0.6441291677664235,0.9733396406026348,0.3150011026365574,GSE56500,Muscle tissue from ALS patients,,,
Gene_1522,-0.55254033788485,0.4631920712176286,-0.7628082415821386,-0.7244196301996397,-0.1718792923147897,0.9733396406026348,0.3342388833391342,GSE56500,Muscle tissue from ALS patients,,,
Gene_1523,-1.13249280782148,0.0795787806104574,-1.951283423037144,-0.6466928413403082,0.4857999664811716,0.9367758740301844,1.0992027198542065,GSE56500,Muscle tissue from ALS patients,,,
Gene_1524,0.4216276333563166,0.402816775051443,0.8736204722538425,0.3777307644381943,-0.0438968689181222,0.9690482800349992,0.3948924518210583,GSE56500,Muscle tissue from ALS patients,,,
Gene_1525,-0.2235659725794568,0.5847396672573009,-0.5646724942929364,-0.3597897317439685,-0.1362237591645116,0.97626280066375,0.2330374437262229,GSE56500,Muscle tissue from ALS patients,,,
Gene_1526,1.1541410388451172,0.0568285198023735,2.152455818834588,0.8096559736287491,-0.344485065216368,0.9323688393854008,1.2454336557629977,GSE56500,Muscle tissue from ALS patients,,,
Gene_1527,0.6437564932903168,0.0971580139871265,1.8301117954798716,0.349112118802714,-0.2946443744876027,0.9367758740301844,1.012521371216096,GSE56500,Muscle tissue from ALS patients,,,
Gene_1528,0.1976580294305451,0.8054977468009659,0.2528607728990186,0.4582151327719304,0.2605571033413853,0.9912668823030264,0.0939356700843358,GSE56500,Muscle tissue from ALS patients,,,
Gene_1529,-0.4251497824899637,0.5091182516199673,-0.6846550153706072,0.108937565451174,0.5340873479411378,0.9733396406026348,0.2931813334561717,GSE56500,Muscle tissue from ALS patients,,,
Gene_1530,0.9606833406101896,0.142688901744847,1.5910217987386983,0.6967042322212987,-0.2639791083888907,0.9367758740301844,0.8456098047298637,GSE56500,Muscle tissue from ALS patients,,,
Gene_1531,-0.9112703666796323,0.1703850161779294,-1.4772900175908217,-0.7226238618384301,0.1886465048412024,0.9377764283423308,0.7685686001642001,GSE56500,Muscle tissue from ALS patients,,,
Gene_1532,-0.251387534284397,0.6131735788958677,-0.5217952210405975,-0.291084032082437,-0.03969649779804,0.97626280066375,0.2124165667774484,GSE56500,Muscle tissue from ALS patients,,,
Gene_1533,0.0557244096645205,0.9453248797901304,0.0703206189438924,-0.3036687328674528,-0.3593931425319733,0.999595317338926,0.0244189118584017,GSE56500,Muscle tissue from ALS patients,,,
Gene_1534,-0.5732796920946809,0.4748271608347938,-0.7425640198995562,-0.0070054190264434,0.5662742730682374,0.9733396406026348,0.3234644467029149,GSE56500,Muscle tissue from ALS patients,,,
Gene_1535,0.0600346987679106,0.8718992391840411,0.1654337303112852,0.0609774970939183,0.0009427983260076,0.9978349838213592,0.0595337013000183,GSE56500,Muscle tissue from ALS patients,,,
Gene_1536,0.0070554435671352,0.99170278610566,0.0106620509349094,-0.10801002858797,-0.1150654721551053,0.999595317338926,0.0036184666510161,GSE56500,Muscle tissue from ALS patients,,,
Gene_1537,0.1400013165300454,0.7897933981739074,0.2738228781526828,0.3048382612962545,0.1648369447662091,0.9912668823030264,0.1024865008205756,GSE56500,Muscle tissue from ALS patients,,,
Gene_1538,0.5115363996702875,0.347381034252757,0.9860158859577128,0.5232388598843795,0.0117024602140919,0.9615422597515856,0.45919389614861,GSE56500,Muscle tissue from ALS patients,,,
Gene_1539,-1.3245661181637245,0.0122965349152322,-3.0478597675697747,-0.6568518830157839,0.6677142351479404,0.9323688393854008,1.9102172527236096,GSE56500,Muscle tissue from ALS patients,,,
Gene_1540,1.3478472908424437,0.0264554646362183,2.600793230396679,0.8241412221084018,-0.5237060687340417,0.9323688393854008,1.5774846065691317,GSE56500,Muscle tissue from ALS patients,,,
Gene_1541,-0.2636022492126805,0.6937858764329891,-0.4053086488328644,-0.1990204961297239,0.0645817530829565,0.983912982292182,0.1587745454418556,GSE56500,Muscle tissue from ALS patients,,,
Gene_1542,-0.5249038847098519,0.2007377134168896,-1.3697391753600694,-0.1480863735231834,0.3768175111866685,0.9378568521992908,0.6973710271628232,GSE56500,Muscle tissue from ALS patients,,,
Gene_1543,0.7862860664408826,0.0669837396336843,2.0546591580769324,0.1997822903187395,-0.5865037761221431,0.9323688393854008,1.174030609902503,GSE56500,Muscle tissue from ALS patients,,,
Gene_1544,-0.2385085328751501,0.7211747000140835,-0.3671263213780553,-0.3937967064710175,-0.1552881735958674,0.9841175920566568,0.1419595174418788,GSE56500,Muscle tissue from ALS patients,,,
Gene_1545,-0.1067712765895205,0.8638421445440492,-0.1759540625315206,0.1279991834571887,0.2347704600467093,0.9978349838213592,0.0635656117073267,GSE56500,Muscle tissue from ALS patients,,,
Gene_1546,0.4103009753218151,0.5797958924090318,0.572239503512838,0.3191036964312441,-0.091197278890571,0.97626280066375,0.2367248657495802,GSE56500,Muscle tissue from ALS patients,,,
Gene_1547,-0.2809581547185251,0.5603246125100034,-0.6023909046027599,-0.0521770881776092,0.2287810665409159,0.9761752831184728,0.2515603005334746,GSE56500,Muscle tissue from ALS patients,,,
Gene_1548,0.0009480598874043,0.9988806675390808,0.0014383304647018,0.1300318729165832,0.1290838130291789,0.999595317338926,0.0004863921792819,GSE56500,Muscle tissue from ALS patients,,,
Gene_1549,0.2943195376982695,0.6473245622992415,0.4716127759358063,-0.0690961347395746,-0.3634156724378442,0.9827004949285848,0.1888779136546485,GSE56500,Muscle tissue from ALS patients,,,
Gene_1550,-0.5467535487542504,0.4244198696931988,-0.8327642449374033,-0.4387866773750632,0.1079668713791871,0.9690482800349992,0.3722042923104824,GSE56500,Muscle tissue from ALS patients,,,
Gene_1551,0.8042529033767638,0.265077371944845,1.1806094495342143,0.4123580237838306,-0.3918948795929331,0.9528063719131828,0.5766273437830293,GSE56500,Muscle tissue from ALS patients,,,
Gene_1552,-0.31297076449929,0.5154008428901933,-0.6743071614888771,-0.7285884877602168,-0.4156177232609268,0.9733396406026348,0.2878548755362579,GSE56500,Muscle tissue from ALS patients,,,
Gene_1553,0.5684979178593105,0.1288156430528514,1.6555330075594936,0.6539319850903602,0.0854340672310497,0.9367758740301844,0.8900313941267326,GSE56500,Muscle tissue from ALS patients,,,
Gene_1554,0.6207936061467036,0.3292590762290426,1.0255782660567652,0.4053997378439709,-0.2153938683027327,0.9535939495568916,0.4824622446065408,GSE56500,Muscle tissue from ALS patients,,,
Gene_1555,-1.2386398255401938,0.0307139107696926,-2.5137628170207678,-0.8235227412167446,0.4151170843234492,0.9323688393854008,1.5126648817801955,GSE56500,Muscle tissue from ALS patients,,,
Gene_1556,-0.471621180009715,0.3268125855662217,-1.0310426259255032,-0.4328660581355275,0.0387551218741874,0.9528063719131828,0.4857012271190729,GSE56500,Muscle tissue from ALS patients,,,
Gene_1557,0.2372399844648078,0.5780702297451713,0.5748890428274092,0.0243571484951126,-0.2128828359696951,0.97626280066375,0.2380193959428407,GSE56500,Muscle tissue from ALS patients,,,
Gene_1558,-0.3160460697641845,0.695421082007676,-0.4030115820303273,-0.2413785756705379,0.0746674940936466,0.983912982292182,0.1577521476176458,GSE56500,Muscle tissue from ALS patients,,,
Gene_1559,0.6695228715101571,0.3049498804826205,1.081299857380805,0.3986864697315681,-0.270836401778589,0.9528063719131828,0.5157715325169657,GSE56500,Muscle tissue from ALS patients,,,
Gene_1560,0.3970848156795393,0.57222610612124,0.5838941293550006,-0.1010792159435618,-0.4981640316231011,0.97626280066375,0.2424323326793598,GSE56500,Muscle tissue from ALS patients,,,
Gene_1561,-0.9406264004220362,0.1651051240963393,-1.49765837543334,-0.7792018487489368,0.1614245516730993,0.9377764283423308,0.7822394480440988,GSE56500,Muscle tissue from ALS patients,,,
Gene_1562,0.9499227826398065,0.0557045884863982,2.164289984525231,0.5416230308499606,-0.4082997517898459,0.9323688393854008,1.2541090297410389,GSE56500,Muscle tissue from ALS patients,,,
Gene_1563,0.4963100781485089,0.3742485588083262,0.930056579106944,0.2623834527852489,-0.23392662536326,0.9655303791097822,0.4268398634038718,GSE56500,Muscle tissue from ALS patients,,,
Gene_1564,-0.0434397310674863,0.9152682036545808,-0.1091170636527655,-0.3064579375866087,-0.2630182065191224,0.999595317338926,0.0384516247320186,GSE56500,Muscle tissue from ALS patients,,,
Gene_1565,-0.6552235723598102,0.2242690282295054,-1.2954533460786215,0.1877947442472891,0.8430183166070994,0.9528063719131828,0.6492306987655247,GSE56500,Muscle tissue from ALS patients,,,
Gene_1566,0.2431670394116499,0.7243110575880343,0.3627919059891236,0.3326952773144502,0.0895282379028002,0.9847872978763212,0.1400748846559598,GSE56500,Muscle tissue from ALS patients,,,
Gene_1567,-0.4769624978523444,0.5130085837159309,-0.6782383659887717,0.2001516600554642,0.6771141579078087,0.9733396406026348,0.28987536816445,GSE56500,Muscle tissue from ALS patients,,,
Gene_1568,-0.7963571666423207,0.2224529520451904,-1.3009494862147843,-0.0634320917204262,0.7329250749218944,0.9528063719131828,0.6527618266053962,GSE56500,Muscle tissue from ALS patients,,,
Gene_1569,-0.3094521094187016,0.6055479023945305,-0.5331907536802538,-0.7107677062795624,-0.4013155968608607,0.97626280066375,0.2178514959185447,GSE56500,Muscle tissue from ALS patients,,,
Gene_1570,-0.2217689563558654,0.7953943619242192,-0.2663321681483077,0.355419473569994,0.5771884299258595,0.9912668823030264,0.099417491793436,GSE56500,Muscle tissue from ALS patients,,,
Gene_1571,0.1784527128696858,0.7918027337858746,0.2711336931255839,-0.0055778194447085,-0.1840305323143943,0.9912668823030264,0.1013830031318433,GSE56500,Muscle tissue from ALS patients,,,
Gene_1572,-0.4176810278883566,0.3855106896438758,-0.90745767252611,0.0348395419021579,0.4525205697905146,0.9655303791097822,0.4139635750994471,GSE56500,Muscle tissue from ALS patients,,,
Gene_1573,0.1111175637810193,0.8255686194317177,0.2262445344541208,-0.7980651198068213,-0.9091826835878406,0.9956533589889552,0.0832468233072883,GSE56500,Muscle tissue from ALS patients,,,
Gene_1574,0.497515793025433,0.412895982402813,0.8543765437252948,0.5195367465937473,0.0220209535683142,0.9690482800349992,0.3841593429155076,GSE56500,Muscle tissue from ALS patients,,,
Gene_1575,0.3161691913437328,0.6235434288513702,0.5064141302661777,-0.2283086923746816,-0.5444778837184144,0.976877019287109,0.2051332931819528,GSE56500,Muscle tissue from ALS patients,,,
Gene_1576,0.7768074045214527,0.0883778412314323,1.8878261077057472,-0.1747473846301828,-0.9515547891516356,0.9367758740301844,1.05365661097385,GSE56500,Muscle tissue from ALS patients,,,
Gene_1577,-0.5459754966732002,0.108070256798998,-1.7647405768384716,-0.8046730793812381,-0.2586975827080378,0.9367758740301844,0.9662938165505128,GSE56500,Muscle tissue from ALS patients,,,
Gene_1578,0.8292405989545799,0.0356942645422114,2.425987923370972,0.6081561121153573,-0.2210844868392227,0.9323688393854008,1.447401561976848,GSE56500,Muscle tissue from ALS patients,,,
Gene_1579,-0.2346514441010387,0.5373303575349053,-0.6387651996905839,-0.3222566291441027,-0.0876051850430639,0.9733396406026348,0.2697586224176164,GSE56500,Muscle tissue from ALS patients,,,
Gene_1580,-0.7006845184482535,0.2752227355164856,-1.1542850955003372,-0.3509043890860502,0.3497801293622034,0.9528063719131828,0.5603156928874302,GSE56500,Muscle tissue from ALS patients,,,
Gene_1581,0.5176319862216848,0.3041906392523577,1.08309383714925,0.3103079829464184,-0.2073240032752664,0.9528063719131828,0.5168541544631559,GSE56500,Muscle tissue from ALS patients,,,
Gene_1582,-0.4805391707922219,0.4357286521473972,-0.8119374625222241,-0.1458712967669894,0.3346678740252324,0.9690482800349992,0.3607838812844008,GSE56500,Muscle tissue from ALS patients,,,
Gene_1583,-0.6766840833700051,0.1486646641353989,-1.5649378831003606,0.0479078533800971,0.7245919367501021,0.9377764283423308,0.827792245968082,GSE56500,Muscle tissue from ALS patients,,,
Gene_1584,-0.1391873347908298,0.804989652018776,-0.253537025028878,-0.3760193046272324,-0.2368319698364026,0.9912668823030264,0.0942097023650873,GSE56500,Muscle tissue from ALS patients,,,
