Gene_Symbol,mRNA_logFC,mRNA_adjPval
DACH2,0.317914049,0.170427473
GTF3C4,0.136877612,0.170427473
NDUFA5,0.268499306,0.170427473
DIO3OS,-0.416580824,0.170567193
SDF4,-0.135165728,0.17061224
RAB18,0.177124847,0.170741037
FENDRR,-0.404993214,0.170757962
BRAP,0.080052722,0.170803148
TCEANC2,0.187564954,0.170900267
ZNF407,0.081122201,0.170978721
IL12A,-0.359025171,0.171062998
COPS8,0.18135815,0.171087083
SNAP25-AS1,0.275523878,0.171109046
B4GALNT4,-0.238673264,0.171220701
PATL2,-0.433332359,0.171220701
C1orf198,0.359592689,0.171223136
TMEM81,0.196132733,0.171223136
HOOK1,0.25655275,0.171321622
MAGOH2P,-0.413503519,0.171321622
SMIM14,0.188309818,0.17136282
RUBCN,-0.119680852,0.171396051
SH2D3C,-0.25185089,0.171396051
NEGR1,0.302804663,0.171396051
WTAP,0.097927598,0.171571116
TMC4,-0.445747227,0.171571116
ESCO1,0.144754922,0.171571116
TMCO4,-0.313276893,0.171665634
FAM107B,0.569706965,0.171696945
XPR1,0.17529339,0.171696945
POLR2B,0.186705017,0.171696945
NDUFAF6,0.104796344,0.17175645
HLA-H,-0.440008806,0.171825737
HERC3,0.107486459,0.171825737
RPL36A-HNRNPH2,0.157517326,0.171852302
SEC24B,0.097749766,0.171942626
KIAA1217,-0.158205664,0.171967028
NDUFC2,0.181458175,0.172222974
TMEM242,0.165845681,0.17231354
LOC105378663,-0.321973088,0.17233137
MAK16,0.215711956,0.172493717
HIST1H4C,0.307429733,0.172729858
KCNJ16,-0.32475679,0.172796684
LOC105370697,-0.4501122,0.172866966
YLPM1,-0.103454264,0.17297124
C2orf92,-0.242951265,0.17297124
LRRC41,-0.097854471,0.17297124
ICMT,0.117643318,0.17297124
SMG7,0.083835747,0.173028446
ZMYM4,0.110301112,0.173028446
HLF,0.250475972,0.173062903
CCDC88B,-0.315136759,0.173062903
FAM210B,0.140206087,0.173158358
HSPA2,0.537067989,0.173158358
ASB6,-0.152164599,0.173158358
APP,0.139410034,0.173158358
LOC100507144,0.955166854,0.173158358
FBXO30,0.16184923,0.173186114
PRKG1-AS1,0.360304894,0.173299704
TMEFF2,0.196612459,0.173299704
CRYZL1,0.128419363,0.173374025
MIR34AHG,-0.358767767,0.173376667
MRPL1,0.19083032,0.173827057
TRMT10A,0.210762665,0.173827057
LINC00672,0.194200217,0.173843775
C10orf67,-0.269982461,0.173870961
CARM1,-0.160557364,0.173870961
DNAJB1,0.531806962,0.173901289
RAB36,-0.246229921,0.173991813
PTCD1,-0.150353509,0.174009134
BPNT1,0.128822186,0.174009134
SLC11A2,0.177944205,0.174155172
CXADR,0.214143259,0.174164699
FAM71D,0.364632193,0.174188932
ARCN1,0.121811921,0.174188932
POT1,0.168725662,0.174259113
UBE2E2,0.167618303,0.174372196
LOC100288798,-0.245808167,0.174798897
MOXD1,0.267570118,0.174804548
RAI2,-0.188472225,0.174806907
CLN5,0.197584789,0.174806907
ZC3H12D,-0.244358482,0.174870866
RHOQ,0.204331217,0.174889631
PWWP2A,0.197582387,0.17491762
MLEC,0.098556536,0.174957788
SNORD115-29,-0.347340933,0.175046836
LINC00400,0.234903006,0.175157604
ZNF880,0.172359008,0.175178942
POMK,0.128377105,0.175178942
PTPN1,-0.102385534,0.175178942
FBXO3,0.150504781,0.175201241
MORF4L2,0.145894442,0.175261991
ZNF709,0.133093846,0.175270121
ANKRD37,0.356455017,0.17539652
AP1G1,0.103277799,0.17539652
STRBP,0.223203658,0.175531258
ZNF687,-0.132973274,0.175793428
FAM189A2,-0.3741961,0.175846889
GSDMB,-0.364556074,0.175882496
SRD5A3,0.237754512,0.175902481
SORD2P,0.86647084,0.175902481
ZNF845,0.192813279,0.175902481
ACAN,-0.382063091,0.175905097
LOC400927,-0.237576053,0.175905097
C3orf18,-0.128557816,0.176007395
DNAH3,-0.638382777,0.17615358
SARNP,0.156580617,0.17615358
PXK,0.413539593,0.176174835
SLC35F1,0.184169637,0.176297382
USP33,0.14459906,0.176297382
INTS6,0.124109292,0.176431699
COQ8B,-0.19159409,0.176696611
ATP2B4,0.151169698,0.176700015
G3BP2,0.222685918,0.17676791
SYMPK,-0.148539257,0.17676791
CNRIP1,0.164146063,0.176774128
DPY19L1,0.200563819,0.176774128
DDTL,0.798936179,0.176774128
HIGD1B,-0.357588686,0.176774128
PLEKHH3,-0.22465948,0.17692806
SLC5A8,-0.331885675,0.17692806
GXYLT1P3,0.239494701,0.17692806
KDM3B,-0.072214868,0.176932275
MMADHC,0.18703733,0.176932275
PEBP1,0.149453558,0.176979327
C1orf61,-0.205016388,0.177032715
SLC12A3,-0.636852684,0.177065504
SNORD115-43,-0.345543871,0.177065504
GPR135,-0.214942196,0.177210411
IGFL2,-0.285858612,0.177210411
SLC7A5P2,-0.217079683,0.177302989
CACNG6,-0.380057216,0.177336339
SLC16A14,0.223287561,0.177344706
AASDHPPT,0.202978751,0.177463563
NUDC,0.141117442,0.177463563
DDX60,-0.25701699,0.177500838
ZNF8,-0.096888967,0.177518787
HDGF,0.129331044,0.177556068
RUNDC3A-AS1,-0.21702915,0.177556068
IRF7,-0.394195206,0.177556068
CRYBG1,-0.30383991,0.177556068
GPR22,0.348630508,0.177556068
NGFR,0.730394829,0.177620834
MOB3C,-0.198376653,0.177620834
MFSD14B,0.138847485,0.177620834
RNPEP,-0.112941475,0.177620834
MIR3648-2,-0.422562364,0.177620834
FAM227A,-0.297341186,0.177624314
ENKD1,-0.164960976,0.177821878
PRKAR1A,0.168545885,0.177905513
SLFN13,-0.433294557,0.177905513
H6PD,-0.227464624,0.178457137
PYROXD1,0.209235895,0.178474528
TRHDE,0.313090734,0.178507677
APBA3,-0.251023064,0.178633706
IFIT3,-0.216264949,0.17865967
ACAD9,-0.110686214,0.178666321
PFKL,-0.17493012,0.178721185
DHCR24,0.230139406,0.178721185
PLK1,-0.328762576,0.17876905
RPL21P28,0.259614555,0.178813609
IPPK,-0.107728351,0.178813609
GATD1,-0.171441435,0.178877027
NCKAP5L,-0.227812102,0.178977546
DECR1,0.142074521,0.178994493
BICRA,-0.226215756,0.178994493
SH3RF3,-0.15627649,0.178994493
KCND1,0.183601189,0.1790035
LOC100506124,-0.165211009,0.1790035
MIR6837,-0.365364116,0.1790035
FAM3C,0.275486968,0.1790035
DAZAP2,0.162716119,0.1790035
GPX8,0.696267834,0.179077251
PKP4,0.344788395,0.179077251
ORC1,-0.292446652,0.179077251
S1PR5,0.640652631,0.179077251
ELOA-AS1,-0.192109925,0.179082374
FBXL7,0.226914406,0.179084995
LRRCC1,0.282939559,0.179218259
PALLD,0.335438644,0.179225669
BMP2,0.244712741,0.179225669
ATPAF1,0.127610384,0.179427027
EXOSC1,-0.096683377,0.179427027
EPM2A,0.184431287,0.179458291
SOX17,-0.403238306,0.179482446
MEGF11,-0.197026812,0.179550555
HAS3,-0.263791501,0.17956364
C18orf25,0.140318312,0.179570061
LINC00963,-0.199048147,0.179586284
SAMD13,0.25103617,0.179586284
TOX4,0.095960531,0.179652933
TSPAN9,-0.229817165,0.1797401
RPL21,0.257342942,0.179954739
IL10,-0.546014235,0.180091702
GREB1,-0.147720873,0.180091702
ARMC4P1,-0.28524459,0.180091702
CASKIN2,-0.212823606,0.180091702
JADE3,0.351682916,0.180255644
ZNF131,0.108100901,0.180272306
ANKRD13D,-0.167768719,0.180272306
PUS7L,0.156895317,0.180299632
LILRA2,0.600920504,0.180407954
PDCD10,0.150999407,0.180427734
FAM153C,-0.336287762,0.180427734
NXT2,0.270372482,0.180427734
RPL24,0.184719669,0.180427734
TIPRL,0.189302487,0.180554439
TM9SF4,-0.127045708,0.180737711
BDP1,0.111466205,0.180754012
LSM2,0.177226393,0.180754012
SNORD115-17,-0.341745694,0.180781495
COX11,0.168728716,0.180846571
SNORD115-25,-0.485692147,0.180876968
PTMA,0.255628771,0.180876968
KEAP1,0.138163133,0.180876968
MIAT,-0.37883475,0.180876968
MYO7A,-0.266040975,0.180914795
MAP2K4,0.195515226,0.180942525
ZNF304,0.121557468,0.180942525
SF3B1,0.120748036,0.181011083
UQCRB,0.216270044,0.181085932
SMIM20,0.164074238,0.181085932
RPA2,0.146254723,0.181270526
BRD9,-0.113510849,0.181401132
DDX21,0.121709973,0.181466616
SNORD55,-0.243931702,0.181507067
GAB1,0.293842599,0.181515652
LOC105371485,-0.378999995,0.181528195
CSNK2A3,-0.329555344,0.181601723
FAM157A,-0.289979686,0.18163919
LINC00278,1.143863557,0.181664
KDM5C,-0.155604895,0.181664
FEZF1-AS1,-0.462337047,0.181722992
USP20,-0.161441105,0.181748347
RAD21L1,-0.403220758,0.181926441
CHRM2,0.265140145,0.182001586
ALG10B,0.194952484,0.182020018
LOC642852,0.266760473,0.182032681
MAN1B1,-0.153520521,0.182122683
INTS7,0.159036482,0.182178321
LOC729609,-0.350656446,0.182228615
SCAF8,0.065180306,0.182228615
FGFR1,-0.162674966,0.182253212
CALHM6,-0.335019225,0.182255483
SMAD9,0.335142528,0.182255483
SLC25A18,-0.215983285,0.182404944
ATP2A2,0.162176261,0.182404944
FAM89A,-0.291021325,0.1824579
MIR3615,0.302005388,0.182475608
CALY,-0.295284984,0.182537487
TMX3,0.19416557,0.182556401
CHN1,0.285317162,0.182649766
LOC101927359,0.171272662,0.182657852
GPR61,-0.25071657,0.182930496
PLCH1,0.272404192,0.182930496
FBXO27,0.145196121,0.183028329
MRPL2,-0.159038646,0.183028329
PSTPIP2,-0.365923485,0.183028329
SEZ6,-0.25223048,0.183028329
DRGX,-0.432942193,0.183116792
CPEB4,0.118094643,0.183211576
NFKBIA,0.244803219,0.18331865
L3MBTL4,0.197806152,0.18331865
ABHD14B,-0.181454196,0.18331865
SAE1,0.151848687,0.18331865
RHOU,0.388925695,0.18331865
PPP2R2C,0.120082278,0.18331865
TERB1,-0.289424734,0.18331865
RWDD3,0.158500291,0.183380656
IQCN,-0.455260337,0.183439514
RPGR,-0.166401514,0.18344174
LINC02348,-0.568884042,0.183453495
C10orf128,0.594209526,0.183529849
DYNC1H1,0.106190183,0.183664071
NPAS2,-0.192732514,0.18366544
FCF1,0.137104809,0.18366544
RBMS2,-0.215243957,0.183779628
SUCNR1,0.526421163,0.183791623
PXDNL,-0.197251916,0.183875066
MTFR1,0.214088238,0.183875066
TEP1,-0.243696159,0.183928716
LOC100379224,0.203507563,0.183991821
CCDC18-AS1,-0.222025013,0.184030999
SUPT3H,0.12699751,0.18423715
TP73-AS1,-0.184798836,0.18423715
SLC44A1,0.395278775,0.184285869
LINC01816,0.270830005,0.184285869
MTUS2,-0.259464806,0.184285869
EMCN,-0.294584568,0.184952726
NME4,-0.164448795,0.184981225
LOC729291,-0.19143621,0.185100939
ANKRD13B,-0.208286111,0.185129352
MRPS27,0.117646203,0.185135967
MSH3,0.111130282,0.185150846
GGA1,-0.145977156,0.185176725
ZNF26,-0.098154178,0.185263431
ZNF142,-0.144533218,0.185506193
GRAMD4,-0.163472856,0.185717861
LOC101928595,-0.155183867,0.185792942
ZNF564,0.138302626,0.185870811
SLC16A1-AS1,-0.20242488,0.185870811
TXNDC16,0.151217404,0.185897486
ELK4,0.128257635,0.185897486
SLCO4A1,-0.397471497,0.185897486
HORMAD1,-0.32990902,0.185897486
HSD17B11,0.212524525,0.185897486
ZNF138,0.140178345,0.185897486
LOC101928303,-0.261169579,0.185980325
SRSF2,-0.099329697,0.186074322
ZNF414,-0.191641073,0.186194694
PLA2G3,-0.682628925,0.186194694
GREB1L,-0.283962954,0.186194694
CDK2AP1,0.217522274,0.186205979
ATMIN,0.118117044,0.18625825
CLEC2D,-0.217408628,0.18626037
SGIP1,0.159097584,0.186498927
GSTZ1,-0.204730337,0.186498927
MTERF3,0.104121967,0.186522046
AKAP8,-0.141490696,0.186536856
EP300,-0.099517517,0.186684189
FAM83H-AS1,-0.321759409,0.186684189
GRAMD1A,-0.161559418,0.186684189
MIR663B,-0.359583714,0.187182089
DNAJA4,0.19126065,0.187182089
CACNA2D4,-0.342125763,0.187217229
WNK2,-0.251013246,0.187295658
TREX2,-0.364869745,0.18756672
DYNC1LI1,0.154023104,0.187611187
SRP72,0.147581598,0.187620223
LINC02482,-0.205132658,0.187634535
UNC79,-0.153587772,0.187703401
KCNJ9,0.15252307,0.187886818
BMP6,-0.381379524,0.187917174
FNDC10,-0.258756573,0.188041599
FOXRED1,-0.135971714,0.188322283
RRAGC,0.132639123,0.18849287
ZNF607,0.084169203,0.188508453
FAM124A,0.34632923,0.188529957
ROCK2,0.161054761,0.188609091
TFAP2C,-0.352575024,0.188627774
TRAM2,-0.226638599,0.188712848
SGO2,0.174262225,0.188738259
NARF,-0.125637342,0.188903975
ZCCHC18,-0.240735931,0.188954014
TARDBP,0.098565708,0.188954014
TEAD2,-0.399240533,0.189056878
TMC3,-0.327746988,0.189056878
BSN-AS2,-0.237150848,0.189127736
SCARNA16,-0.243803947,0.189158984
LOC101927420,0.228184145,0.189158984
TTBK2,0.143759876,0.18919994
PSME2,-0.139878867,0.189202448
ETV7,-0.356532946,0.189251898
LOC101928583,0.628452651,0.189369338
RPL3,0.162148344,0.189425022
ZNF426-DT,-0.280173621,0.189448811
CRISPLD1,0.343126561,0.189598062
PIP5K1A,-0.08557752,0.189670457
LOC400927-CSNK1E,-0.132149125,0.189670457
CEP72,-0.158481027,0.18973409
SLITRK4,0.30304596,0.18973409
ADAM15,-0.241867584,0.18973409
PSMB8,-0.270471746,0.189849819
CHDH,-0.226388219,0.189877124
C5orf15,0.164144414,0.19017011
SLC4A3,-0.23583234,0.19017011
LINC00999,-0.282748505,0.190332736
LOC101927691,-0.263694498,0.190332736
SIRT7,-0.206134838,0.190524496
DNAH7,-0.222780015,0.190593966
LOC401463,0.406426492,0.190613313
CSGALNACT2,0.138756377,0.190642793
DIRAS2,0.243648729,0.190688227
F2RL1,0.368984489,0.190688227
OSTF1,0.148174419,0.190688227
AK4,0.152678414,0.190691632
DERL1,0.10052975,0.190706975
ARL2,0.164396683,0.190706975
HSPA13,0.233707135,0.190829021
EPB41L5,0.132450827,0.19086513
XKR9,0.211121013,0.190870431
MIR548AA1,-0.353437464,0.191082448
KIAA0040,-0.480244402,0.191319624
PIN4P1,-0.321488955,0.191319624
SNHG12,-0.213565612,0.19166858
RPL23,0.226906516,0.191722581
RBBP7,0.133867879,0.191722581
MAMDC4,-0.366425429,0.191949533
TMTC1,0.215662554,0.191950594
MANEA-AS1,0.275839376,0.191970706
SNORA89,-0.319988267,0.191970706
EFEMP2,-0.209652189,0.192045708
SMC6,0.13355945,0.192207071
KLF15,0.319028221,0.192207071
TAF6L,-0.153619405,0.192207071
FLJ32255,-0.330413263,0.192207071
SMARCD1,-0.095911713,0.192207071
SPTSSA,0.222336298,0.192207071
MIR568,0.266124003,0.192207071
PTK2,0.124273282,0.192291631
TNFSF15,0.508181628,0.192291631
ARMC9,-0.193754383,0.192291631
RIN1,-0.267154204,0.192486253
HTATSF1,0.12043716,0.192486253
SHQ1,0.12200091,0.192509062
LTBR,-0.307875609,0.192531223
RPL9,0.240157568,0.192539561
CFAP161,-0.228244846,0.192611165
PELP1,-0.153205461,0.192634973
LOC100506302,-0.18641332,0.192634973
MRPL36,0.131101784,0.192639629
ADAMTS1,-0.327022484,0.192734278
CCDC24,-0.222313199,0.192734278
SNORD115-18,-0.333365112,0.192734278
MOB3B,0.341496982,0.192734278
MOB1A,0.187068577,0.192734278
GPR156,-0.228586441,0.192734278
LINC02082,-0.291213839,0.192734278
TYRO3,0.13136438,0.192734278
FLNC,0.556825446,0.192734278
PLIN3,0.47781036,0.192734278
LOC105373553,0.333463058,0.192734278
AKR7A3,-0.239215828,0.192734278
ZNF436-AS1,-0.180954991,0.192734278
TPRA1,-0.139587582,0.192781104
ERN1,-0.133183371,0.192897841
PRKX,0.369090713,0.192933309
C6orf226,-0.223842632,0.192988809
GPSM1,-0.181191228,0.193010534
ANP32D,-0.430894376,0.193013125
AKAP10,0.096269349,0.193040242
IQSEC3,-0.253819183,0.193078839
TELO2,-0.179165644,0.193153857
CENPQ,0.272063339,0.193471773
ANO5,0.212861689,0.193471773
TRUB1,0.215109577,0.193471773
AOC2,-0.310258705,0.193471773
MTA1,-0.136787335,0.193471773
CD180,0.642154239,0.193471773
PIP4K2C,0.178992887,0.193657554
SALL3,-0.299140196,0.193685389
NUMA1,-0.1593313,0.193701454
RAB5A,0.148457782,0.193709254
DDX50,0.125384123,0.193950159
LINC02145,-0.289839157,0.194085056
OTUD7A,0.095855307,0.19419377
LINC02115,0.395503297,0.19419377
MIR575,-0.373404293,0.19419377
ADAM21,0.366172865,0.19419377
MAPKAP1,0.082745913,0.19419377
GRK3,0.192387372,0.19419377
TMEM98,0.524326918,0.19419377
SOHLH1,-0.301485284,0.194250467
FIRRE,0.385668738,0.194254182
THOC2,0.115888681,0.194436317
DHRS3,0.240346656,0.194535015
CRIPAK,-0.219150997,0.194535015
GABARAPL2,0.155647457,0.194555343
LINC00115,-0.223812349,0.194655799
LSM12,0.096832811,0.194941835
GUCY1B1,0.236861379,0.194941835
MRPS30-DT,0.207757659,0.194941835
PHACTR3,0.174386088,0.195163355
PUS1,-0.193653086,0.195163355
PEX2,0.147315334,0.19522829
MIR3155A,-0.394371561,0.19522829
EPHB4,-0.27105733,0.195384528
STRAP,0.163974849,0.195632211
PRMT5,0.095823344,0.195710217
SLC52A3,-0.418527717,0.195734358
MAP9,0.240168945,0.195734358
ERLEC1,0.208340535,0.195853975
LINC00664,-0.410579028,0.196071192
NAT6,-0.234451442,0.196095297
PLA2G16,0.378248141,0.196095297
TPM4,0.130198834,0.196095297
CHCHD4,0.153994802,0.196095297
SLC22A18AS,-0.392737691,0.196095297
NRDE2,-0.105801687,0.196259458
ADK,0.133285134,0.19634126
ZSWIM6,0.171529542,0.196368656
FBXL4,0.137097019,0.196371468
RNF157-AS1,-0.346610238,0.196371468
C16orf87,0.18862099,0.196371468
SETDB2,0.104080211,0.196371468
TXNDC17,0.166622567,0.196371468
CCDC160,0.295673642,0.196371468
CCNDBP1,0.136273831,0.196462797
CHP1,0.142465088,0.196462797
LOC100128079,0.573026396,0.196519476
BOD1,0.094512565,0.196519476
TSC22D3,0.210826969,0.196519476
TNFRSF14-AS1,-0.407418866,0.196519476
THEM6,-0.172916681,0.196549203
TAL1,-0.293521229,0.196549203
PFN1P2,-0.35886425,0.196549203
CNOT2,0.113748465,0.196549203
ATL3,0.207662427,0.196558804
LINC02112,-0.319762748,0.196585397
LOC100132057,0.219335462,0.19660339
C1orf105,0.559894215,0.19660339
TRPV2,-0.255326996,0.19660339
BCR,-0.154529944,0.19660339
MRPL18,0.145122013,0.196644875
RANBP17,-0.181024946,0.196644875
ZNF561,0.105622051,0.196709725
LOC100289495,0.259324252,0.196776788
TUBGCP4,0.158182889,0.196818125
SUCLG1,0.142252209,0.196818125
ZNF843,-0.20434737,0.196908213
RRP7A,-0.166796938,0.196916163
LPAR4,0.505837453,0.197116173
SLC9B2,0.145528379,0.197116173
LTA4H,0.118876474,0.197138853
ANKHD1-EIF4EBP3,-0.082932587,0.197354354
MGEA5,0.11050417,0.197615348
CIR1,0.131743788,0.197763008
AK6,0.173650676,0.197763008
DENND5B,0.14031435,0.197853965
FOXJ3,0.084129872,0.197853965
STAM-AS1,0.372025467,0.197931084
KCNE1,-0.285631026,0.198003155
IQCB1,0.129976368,0.198003155
PPBP,0.756273829,0.198080717
FN3KRP,0.141081584,0.198080717
JAZF1,0.19605169,0.198080717
FAM66B,-0.238671117,0.198273549
RPS27A,0.204295491,0.198273549
BBC3,-0.243311595,0.198297842
RAB2A,0.20113485,0.198450099
SETDB2-PHF11,0.103562714,0.198556496
MRPS23,0.166684485,0.198585335
PAQR4,0.314709714,0.198703051
CHERP,-0.156438498,0.198703051
ITPA,-0.172679934,0.198737755
SLC7A5,-0.23176758,0.198737755
TGIF2-C20orf24,0.148901486,0.198931846
FASTK,-0.14504767,0.198969189
TGS1,0.095750004,0.198993472
ATP2B1,0.261486854,0.199089743
CTU2,-0.151681715,0.199123666
LINC00894,-0.243033373,0.199153432
SDR9C7,-0.363488951,0.199153432
RFX7,0.090430762,0.199195617
LOC100132111,0.19685258,0.19931422
PIGX,0.157008663,0.19931422
VCAM1,-0.562390071,0.199408215
CCDC34,0.181516879,0.199586749
SNORD114-20,0.468180233,0.199595456
MAT2B,0.210667149,0.199595456
MTTP,0.294929995,0.199612102
MYLK4,-0.174923596,0.199612102
OAZ1,0.14234624,0.199612102
BLOC1S5-TXNDC5,0.164859066,0.199612102
BRAF,0.145330939,0.199692206
MIR8072,0.210721483,0.199769186
CAPN2,-0.142452738,0.199769186
SGSM1,-0.201548308,0.199930415
CRIPT,0.122117897,0.199930526
DPP10,0.179471998,0.200029655
LRP1,-0.132886544,0.200029655
LRRC8C,0.156737718,0.200029655
PKLR,-0.360028835,0.200029655
GBF1,-0.116391028,0.200029655
GPLD1,-0.187854744,0.200031957
LOC728024,0.189179338,0.200075899
LOC399886,-0.371127466,0.200138647
PRPF38A,0.114725583,0.200251823
LINC01521,-0.184600362,0.200285103
LIX1L,0.144768849,0.200372655
ATP6V1D,0.191435651,0.200531157
LOC654841,0.144895332,0.200559834
TMEM256-PLSCR3,-0.17110008,0.200559834
RASGRF2,0.210304471,0.200620578
ADCK2,0.143520862,0.200667698
KCNE5,-0.457600496,0.200667698
ARHGEF7-AS2,-0.240345178,0.200857784
TMEM263,0.176357185,0.200874398
CYP51A1,0.195003644,0.200989489
VPS13A,0.171964789,0.200989489
RAB3GAP2,0.132723057,0.200989489
DPP10-AS1,0.225357869,0.201015374
HLA-L,-0.243628112,0.201091587
HIF1AN,0.080431093,0.201101769
CUL7,-0.146801296,0.201108807
RPS10-NUDT3,0.098012992,0.201164951
LSM1,0.142252924,0.201164951
ZIC1,-0.450553768,0.201164951
LINC01590,-0.177645469,0.201164951
HOMER3,0.291485123,0.201268416
POLR2I,0.172256882,0.201385451
SASS6,0.203110323,0.201405521
HCG26,-0.360472783,0.201445541
SHISA2,0.482383496,0.201532611
ZNF330,0.132510259,0.201711264
TMEM120A,-0.119872178,0.201854668
TNRC6C-AS1,0.558463544,0.201854668
HMGXB3,-0.102076827,0.201854668
LOC100506990,-0.201796071,0.201854668
ZNF536,0.359076563,0.201905755
CCDC94,-0.1487191,0.202044313
GPR21,0.171019955,0.202125746
IWS1,0.1859404,0.202125746
ZNF74,-0.130974146,0.202125746
PRDX6,0.178593358,0.202139084
ELOVL5,0.233932823,0.202174167
FAM171A1,0.125172129,0.202174167
ZEB2,0.322003318,0.202251113
ZNF638,0.130465298,0.202361674
KIT,0.308962392,0.202432726
CDK10,-0.213261487,0.20271238
LINC01089,-0.22458208,0.20275853
FLJ37035,0.137361594,0.202775914
TAS2R30,0.223629353,0.202784208
FAM49A,0.215263035,0.202784208
IDS,0.178080962,0.203139142
CASP3,0.15270802,0.203171413
SLC26A1,-0.292875558,0.203510282
LRRC3,-0.382526024,0.203667249
CCDC71,-0.170538587,0.203686752
TAPBPL,-0.235856688,0.203714081
B3GALT6,-0.15572972,0.203714081
TMEM47,0.227384338,0.20389288
TMEM140,0.620523782,0.203923609
RHBDL1,-0.224002355,0.204095558
TMCC3,0.458238642,0.204095558
PI4KAP2,-0.307376484,0.204105124
PLAC8L1,-0.191077842,0.204115068
ALG14,0.162791669,0.204115068
SLC35B4,0.131096152,0.204115068
RNF13,0.254934979,0.204289653
PIP4K2B,0.120277956,0.204381799
MAP3K5,0.120483596,0.204427883
DCLK1,0.198063868,0.204466092
ACACA,0.089265747,0.204558587
P2RX1,-0.468321578,0.204558587
C11orf97,0.35765445,0.204630886
DHRSX,-0.192056042,0.204630886
KIAA1324L,0.241058088,0.204630886
PHF8,-0.143637089,0.204701754
COPS5,0.148035543,0.204701754
KIFAP3,0.180668724,0.204739121
ZNF546,0.198480572,0.204842503
VAMP3,0.295279554,0.205018957
TRAF6,0.11182788,0.205133621
HSD17B7P2,-0.312539445,0.205133621
